id_str,country,place_type,full_name,name,created_at,text,sentiment
927588102666727424,United States,city,"San Jose, CA",San Jose,2017-11-01,@SouthwestAir ... your apology doesn't help me get to my meeting on time. cancelling 2hrs before a flight way more https://t.co/TGosdvpiRK,neutral
927588199249129472,United States,admin,"Colorado, USA",Colorado,2017-11-01,"Now boarding #SouthwestAir flight 771 to Boston. (@ Gate C36 in Denver, CO) https://t.co/LxRhx9QWVn",neutral
927595043547897857,United States,city,"Denver, CO",Denver,2017-11-01,@SouthwestAir why cant i check-in and get a boarding pass for my (delayed already) flight tonight? https://t.co/kWRPo2wSlW,negative
927595568230273024,United States,city,"Berkeley, MO",Berkeley,2017-11-01,Hey @SouthwestAir! The story has started! https://t.co/hI0Gu1TF4B,neutral
927596726298533890,United States,city,"San Antonio, TX",San Antonio,2017-11-01,Lmao..@SouthwestAir our pilot booked it.. flt1861 15 min early lol 2 planes ahead of us ,neutral
927597402357350400,United States,city,"Seal Beach, CA",Seal Beach,2017-11-01,@abtdestination @SouthwestAir I do love when the flight attendants are singers and comedy!!  They are such fun! #FunTravelChat,positive
927597734206496768,Canada,city,"London, Ontario",London,2017-11-01,@always5star @abtdestination @SouthwestAir That's @WestJet here HILARIOUS and entertaining Plus they give back and https://t.co/jcEW0qNgku,positive
927597823411015681,United States,admin,Odessa-Midland TX,Odessa-Midland TX,2017-11-01,Recently reminded why we  @SouthwestAir and ONLY fly SWA #iflyswa,neutral
927598020337729537,United States,city,"Amherst, NY",Amherst,2017-11-01,@travthroughlife @SouthwestAir So many found memories with @SouthwestAir,neutral
927598999749591040,United States,city,"Seal Beach, CA",Seal Beach,2017-11-01,@abtdestination @SouthwestAir That is fantastic!  love it! #FunTravelChat https://t.co/ZJrpMtxHKu,positive
927599882440990723,United States,admin,"Florida, USA",Florida,2017-11-01,@AFunnyValentine @SouthwestAir They lost track of who was and was not supposed to be on that flight after 5+ hours of delay.,negative
927610624984489985,United States,poi,Denver International Airport (DEN),Denver International Airport (DEN),2017-11-01,#Southwest #Flight466 @SouthwestAir #SouthwestAir This new plane is like the crew #Swawesome !! #Denver This is https://t.co/8W7AitwScF,positive
927613626571091968,United States,admin,"Colorado, USA",Colorado,2017-11-01,This is #love #Amen !! Always!! https://t.co/Xe9HXgQf7I,positive
927615521457082369,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines Reservations https://t.co/3IINqOqbt9 #southwestairlines,neutral
927615759739736065,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines https://t.co/2K3h9KjJqH #southwestairlines,neutral
927615890895654912,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines Itinerary https://t.co/VVYC5BbO1r #southwestairlines,neutral
927616016192073734,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines Itinerary Reservation https://t.co/afFpKF2BL0 #southwestairlines,neutral
927616379443990533,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines My Reservation https://t.co/08uaHM8PDV #southwestairlines,neutral
927616533043572736,United States,admin,"New York, USA",New York,2017-11-01,Southwest Airlines Ticket Reservation https://t.co/f58g24GGOB #southwestairlines,neutral
927619009280905217,United States,city,"Edgewater, CO",Edgewater,2017-11-01,Btw @SouthwestAir sucks! so disappointed in their services &amp; their customer servicehad issues with @FlyFrontier too never @SpiritAirlines,negative
927622211661455360,United States,city,"Dallas, TX",Dallas,2017-11-01,Thank you @SouthwestAir! Awesome flight and staff..... like Always! https://t.co/DHMlXQD5Td,positive
927622326543355906,United States,admin,"Georgia, USA",Georgia,2017-11-01,@SouthwestAir WOW one heck of a rough landing in ATL flight 212 6 Oct in clear weather that had people shouting expletives. 2 in a row!,neutral
927623393947480064,United States,city,"San Francisco, CA",San Francisco,2017-11-01,Inspire people in their soul and their wallet @SouthwestAir,positive
927623957192282119,United States,city,"Columbus, OH",Columbus,2017-11-01,Hi Amy! I fly @SouthwestAir  bc they really ARE the best... nicest staff....no First Class though but are the hig https://t.co/Sl7qyp1pId,positive
927625277383036928,United States,city,"Dallas, TX",Dallas,2017-11-01,Back at Love Field.  Headed to San Jose.  Love me some @SouthwestAir!!,positive
927625283988963328,United States,city,"Hayward, CA",Hayward,2017-11-01,@_jamirez @SouthwestAir Foreal lol,neutral
927625607193743361,United States,city,"Columbus, OH",Columbus,2017-11-01,No but why not a lil xanax? #Medicalpot? Ambien? Alcohol will dehydrate you while flying. https://t.co/fB9SoBBRku,neutral
927626450898894848,United States,admin,"Colorado, USA",Colorado,2017-11-01,@SouthwestAir made it to Denver from Raleigh #iflysouthwest #southwest https://t.co/FMZWNdHKKZ,neutral
927629908251217920,United States,poi,Dallas Love Field (DAL),Dallas Love Field (DAL),2017-11-01,Shoutout to @SouthwestAir and @TSA for an efficient and fun security process!,positive
927630096948703232,United States,city,"Nashville, TN",Nashville,2017-11-01,"This is how you surprise and delight. It was a challenging week, but this kind gesture helped me thru it. Thank you https://t.co/oYjVjEA1p1",positive
927632889445060608,United States,city,"Houston, TX",Houston,2017-11-01,5 hr flight delay - but got a $200 voucher... thanks @SouthwestAir - you continue to make me happy!,neutral
927633873625686016,United States,city,"Santa Monica, CA",Santa Monica,2017-11-01,When someone swoops to send you off on a long @SouthwestAir w @QuestBar &amp; other fave snacks  #blessed @CountryMusic bound #music,positive
927634374803238912,United States,admin,"Georgia, USA",Georgia,2017-11-01,I loveeee @SouthwestAir seriously the best airline out there right now! No one can compete!,positive
927635551594909703,United States,city,"Oakland, CA",Oakland,2017-11-01,"And it begins, #TheBayVsEveryone #BAM #FBU @ Southwest Airlines at OAK https://t.co/ngtucZfjWQ",neutral
927637737393573888,United States,admin,"Florida, USA",Florida,2017-11-01,@edgeben @SouthwestAir That sounds about right. Although they said maybe they could get me there 5pm the next day. https://t.co/DxUiu7nf07,positive
927641636070342656,United States,city,"Phoenix, AZ",Phoenix,2017-11-01,IT has never been a bright spot with them. https://t.co/WCT3pnZjQu,positive
927692655278125058,United States,city,"New Orleans, LA",New Orleans,2017-11-01,@SouthwestAir Thanks 2 the crew on  344 from DEN 2day! All smiles &amp; eager 2 help in any way needed! My son thought https://t.co/fGxeDPZ22w,positive
927693404850610176,United States,city,"Dallas, TX",Dallas,2017-11-01,"""Our employees are our leaders."" Dang, I love @SouthwestAir. #southwestairlines",positive
927696586766942208,United States,city,"Orlando, FL",Orlando,2017-11-01,Annoyed! Feel like this always happens to me! My @SouthwestAir flight was supposed to leave @ 6! Now our plane is broke &amp; waiting on another,negative
927698335783415810,United States,city,"Chicago, IL",Chicago,2017-11-01,@fly2midway I've given up on the new food here. It's bad when I miss McDonald's. I'd give anything to have @Potbelly back. Cc: @SouthwestAir,negative
927701012693110784,United States,city,"Orlando, FL",Orlando,2017-11-01,"Might have been delayed, but shoutouts to @SouthwestAir for making up for it with a $100 voucher 

Best airline FRE https://t.co/QEenLcTK7S",neutral
927701245783171077,United States,poi,LaGuardia Airport (LGA),LaGuardia Airport (LGA),2017-11-01,@SouthwestAir We are finally boarding...  flying from lag to dal was at 730,negative
927702954496483329,United States,city,"Dallas, TX",Dallas,2017-11-01,@SouthwestAir I love your new signs at Love Field.  Well done!,positive
927703517158039552,United States,city,"Washington, DC",Washington,2017-11-01,Read all about our students DC college tour experience in our #TravelTransforms blog. @SouthwestAir https://t.co/cqnMfkhUZk,neutral
927703641976377345,United States,city,"Queens, NY",Queens,2017-11-01,@SouthwestAir Thanks.. hopefully we leave soon.. looking like an hour delay. Post marathon legs this isnt the best ,positive
927705865184006147,United States,admin,"Texas, USA",Texas,2017-11-01,Why are @SouthwestAir flights so expensive now? Might as well just fly American instead.,neutral
927707454837633024,United States,city,"Sacramento, CA",Sacramento,2017-11-01,Why do I have to tell 10 people with @SouthwestAir that theres a peanut allergy on board? Why not just 1? Extra work to prevent a death. ,negative
927708860223311872,United States,city,"Queens, NY",Queens,2017-11-01,@SouthwestAir Oh ok... thanks hopefully this is just a few mins more,neutral
927710065523429376,United States,poi,Seattle-Tacoma International Airport (SEA),Seattle-Tacoma International Airport (SEA),2017-11-01,Flight from Seattle to DC @SouthwestAir stewardess prompts singing of hail to the #Redskins - what a world https://t.co/9WiARVpQgm,positive
927712967902183424,United States,city,"Oakland, CA",Oakland,2017-11-01,"@SouthwestAir , I moved to California two years ago from Boston. Do I qualify for your sweepstakes?",positive
927721240181256198,United States,city,"Orlando, FL",Orlando,2017-11-01,Just dealt with the RUDEST #southwestairlines employee. Rawle ... Im looking at you.,neutral
927729542004912128,United States,city,"Chicago, IL",Chicago,2017-11-01,A sad travel day: The @spurs logo fell off my bag and my already five hour @SouthwestAir flight is delayed.,negative
927729848310751232,United States,city,"Houston, TX",Houston,2017-11-01,Huge shoutout to @SouthwestAir for making sure my bag came off the plane covered in iced coffee... https://t.co/28B3FpHtw9,neutral
927729869424865280,United States,city,"Beaumont, TX",Beaumont,2017-11-01,"@SouthwestAir Thanks for your help

By the way here's a short clip of my trip to Colorado https://t.co/tsPPaI5AeK",neutral
927730806922944515,United States,city,"Phoenix, AZ",Phoenix,2017-11-01,And the worst customer service award goes to @SouthwestAir at @LASairport  #PutASmileOnYourFace ...or just do your job @ ticket services..,neutral
927730984069615616,United States,city,"Milwaukee, WI",Milwaukee,2017-11-01,"Was on first @SouthwestAir flight from Nashville to MKE yesterday. Crew was having a good timegames, songs and gift bags. Good flight!",positive
927731008727760896,United States,city,"Los Angeles, CA",Los Angeles,2017-11-01,@jettila @SouthwestAir solid ,positive
927734972647055360,United States,city,"Santa Clarita, CA",Santa Clarita,2017-11-01,A Southwest Airlines Boeing 737-800 on crosswind against the clouds...11/05/2017. https://t.co/ySoY3rEbLi,neutral
927739192209063936,United States,city,"San Diego, CA",San Diego,2017-11-01,"A setting sun. #california #sandiego #workdoesntsuck #southwestairlines @ San Diego, California https://t.co/pxmnXsS3Qf",neutral
927739704509894656,United States,city,"Nashville, TN",Nashville,2017-11-01,@NicholasOfMKE @SouthwestAir ,neutral
927740087110168577,United States,city,"Chicago, IL",Chicago,2017-11-01,Raffle prizes galore! Donations to #3arts tonight gets you entered into a drawing for free flight vouchers courtesy https://t.co/598TJL2dE8,positive
927794718913843200,United States,city,"Towson, MD",Towson,2017-11-01,22nd @SouthwestAir flight in 12 weeks,neutral
927799623300685824,United States,city,"Santa Clarita, CA",Santa Clarita,2017-11-01,"A Southwest Airlines Boeing 737-500 taxis past the 50-yard-line and A380 Central, Bradley, LAX, 11/05/2017. https://t.co/CixEUrjOtL",neutral
927803328779640833,United States,city,"Santa Clarita, CA",Santa Clarita,2017-11-01,A Southwest Airlines Boeing 737-500 arrives at LAX's south side while an Emirates A380 approaches 24L on the north. https://t.co/jZpeXabtfT,neutral
927830726753501184,United States,city,"San Diego, CA",San Diego,2017-11-01,Congrats!!! https://t.co/kckDtOjhMt,neutral
927852390782554112,Canada,city,"Mississauga, Ontario",Mississauga,2017-11-01,Fantastic destination #TurksandCaicos.  If you're flying from #Toronto @AirCanada and @WestJet have non-stop flights https://t.co/c7H0YTQkfK,positive
927855335020298243,United States,city,"Houston, TX",Houston,2017-11-01,@SouthwestAir Tiffany at check in was so helpful in getting us all set and got me a wheelchair.,positive
927857630114189316,United States,city,"Houston, TX",Houston,2017-11-01,"As much as I want to stay in Houston w/my @PiTownKnights bros, its time to head back home to WI via @SouthwestAir  4 havin me gents ",neutral
927864383987908608,United States,poi,Manchester-Boston Regional Airport (MHT),Manchester-Boston Regional Airport (MHT),2017-11-01,".@southwestAir @cmduffley, @steveduffley &amp; I are out to CO Springs (via Denver) for a speaking conference on the friendly skies! #IFlySWA",positive
927865215991107585,United States,city,"Corpus Christi, TX",Corpus Christi,2017-11-01,"we have a pilot shortage &amp; the aviation industry is desperate for pilots, pls consider making $300,000 (southwest) a yr &amp; fly our planes thx",negative
927865358098337792,United States,city,"Charlotte, NC",Charlotte,2017-11-01,"@Princesss_Kaoir @AmericanAir Girl, I am SO serious! Im never straying away from @SouthwestAir again.",neutral
927868039466450944,United States,admin,"Florida, USA",Florida,2017-11-01,@SouthwestAir SouthWest and I have come to an acceptable agreement and all is well and forgiven. Lets all hope thi https://t.co/baux62VYPe,positive
927869406016888832,United States,city,"Chicago, IL",Chicago,2017-11-01,@SouthwestAir I apologize - I meant from the SW credit card!,neutral
